"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22
naive.cytotoxic6342,-3.3947710587864,3.21029682494636,-2.72585704486961,-2.434613046305,2.73663342564452,2.30470900058786,-0.760793733900308,-1.30609569703942,2.30733708390251,0.571399474062631,0.564605679541577,1.3570507060319,1.06814629539065,-0.452522584621312,0.890748689421193,-0.847224465693072,-1.60481531232589,0.778701041570762,0.659245158758458,0.933257350211928,-0.941184076038114,-0.138110152376766
naive.cytotoxic7274,-3.61666107244943,2.82699507601709,-2.24183874079651,-1.5750313938215,3.30185851688735,3.79314308081516,-1.33712768243605,-1.24451023929196,3.07380154318804,-0.155740530624121,1.99094254498756,-0.00401593774863902,0.619556705296972,0.278704166956831,-0.336564494021056,0.925678161405859,-0.207314330805438,-0.244209730697674,0.481333846629926,0.411019864099697,0.37891678678825,-0.292948962453967
naive.cytotoxic9300,-2.88869561016231,2.51699096386028,-2.90103169258657,0.220378390566222,2.97367488550505,4.6627256946628,-0.799303403906252,-2.16901335117126,3.73947510717117,-0.225038691824309,3.39066381104733,0.714184650933728,-0.259472580116082,-0.742181810300095,0.905015804857225,0.197160098736135,0.705671350020957,-0.134797865842711,-0.774317813322544,1.54981387078552,1.79824440500881,-0.366798786231054
naive.cytotoxic5643,-3.35844673989919,2.58870220091612,-2.68607849491288,-1.02103836035222,2.22013360637724,2.98456897804885,-0.54980924068881,-0.794693250614675,2.0612665255867,-0.422086990341858,1.37262260842419,-0.0821757461376,0.875261653375772,-0.0476765198157458,1.02321728982646,0.398207864290599,0.198128930779045,0.0202558195099279,-0.335243804492762,0.665105406829418,-0.643310536679126,-0.00899672662924775
naive.cytotoxic9457,-2.6136198195902,2.87877238035583,-2.25852409187826,-1.54997361920608,2.11281255186961,2.31750418584486,-0.568149701013794,-1.3619308570671,1.39252297868991,0.0521403391076419,0.52171291963102,1.39769130395098,0.485816866118709,0.842406613456601,0.3516659633845,0.193718208741639,-0.366879247001271,0.297328991326647,0.017037289686473,0.915985608609853,-0.71143636734316,1.27267923088386
naive.cytotoxic11573,-3.13919416210659,2.63173933030282,-1.74001359979375,-1.0648625313596,2.63359866453815,2.0875376825456,0.022718584867364,-1.34795328364206,-0.00877524338333521,0.713578809784966,0.342729295440494,-0.522776557557638,-0.0679687627202017,-0.0973403643423964,-0.161922410277617,-0.204235528504695,-0.705745796425224,-0.00548192975009993,0.728744099915499,0.604639834680517,0.424046327115868,-0.0951912641058315
naive.cytotoxic10866,-3.41934948396436,2.78493958722751,-2.5764676533189,-2.35939646867532,2.99546259754934,2.07227200123433,-0.299409580234591,-0.622443413380434,1.94063670308404,-0.0962058827176453,1.25171591426532,1.24564878735211,-0.253315094930015,0.22577445978311,-0.0230716417642335,0.395610852483199,0.593630092343799,0.454323321795823,0.820447822469345,-0.760937449941142,-0.716695208546406,0.223688886627678
naive.cytotoxic3182,-2.87976893532976,3.12307397648606,-3.01374942134089,-0.984944020821811,2.22729449429255,2.7915752921065,-1.01854759534287,-0.184506720960921,3.21615954679554,-0.571249204187685,0.382981465947276,-0.25646309009449,-0.531305161737758,-0.178228703011253,-0.212186251016697,-0.00559125219937324,0.520553292016072,-0.121161357889627,0.172550884890578,-0.29707735496006,0.66066308449268,0.610024232839448
naive.cytotoxic1158,-2.70547709539718,3.03881217306463,-2.89208277821892,-0.57580983483251,1.72598526229336,1.62080351716044,-0.488673765310981,-1.25519274592329,0.0571842571590508,0.133770642375766,2.29444557792279,0.597655847412263,-1.34922403910313,-0.618285252879243,0.586596832157051,0.419577939608226,-0.167643133248895,0.54289300396128,-0.593922039215371,0.29629683736165,-0.577664354021104,0.169201742553693
naive.cytotoxic769,-3.02849203798619,2.28729141681223,-3.09466153663442,1.10699939415012,4.01742995189495,4.56938203621119,-0.819315586361307,-0.624999759597559,5.5529769414688,-0.583569768322892,2.66486908864968,1.0436991251173,-0.0433193383528873,-0.93551735889719,0.837411772837319,0.346694096522641,0.355470809324157,1.45770327744135,0.156428418679818,1.03687342652831,0.670881737822405,0.0289991474834535
naive.cytotoxic2194,-3.19968767518902,2.05099184190858,-2.7848088086372,1.04413045717641,1.40238787098046,4.65759633067075,-0.17304601080544,-2.01670668039393,2.47467964384509,0.851274157083224,2.00470926883009,1.90909199028039,-0.40268930468939,-0.780632873537884,0.192898278019347,0.0592470727809819,0.816642907419075,-0.457277610667944,-0.0129367564652775,1.76198972425443,-1.4821761821039,0.897921672643964
naive.cytotoxic6932,-3.19031254544686,4.00654539166284,-1.68081530112153,-1.91794800776958,1.28648309098807,1.01874882929651,0.292330550345587,-0.202994876814806,0.846957607959735,0.629533684838608,0.20266866830707,-0.363924316230489,0.837077012252473,1.55003879569245,0.760178387389905,-0.159910344936616,0.0238657832978916,-0.327930685915889,0.139155700189227,0.0860989933371089,-0.907668253394951,-1.17720291176822
naive.cytotoxic11,-2.93745149385192,2.73290141388358,-2.39437452418779,0.517173364752658,2.54637786994946,3.53608832070777,-0.72751909628234,-2.14018454267922,3.54131804865671,-0.907472406443754,2.37761199387707,0.412571371688068,-0.384006224132684,-1.49090175195076,0.598110023228289,-0.714710826285016,-2.53948408302936,1.54613609667766,-0.704068589660726,0.78951518642746,0.179166544402042,0.0191503308882408
naive.cytotoxic5669,-3.14821276108184,2.07306435459558,-2.39544175354725,-0.56810125725718,2.50952110831027,5.09954243337098,0.372512755086293,-1.23084924599072,4.0382121436878,-0.825434894655188,3.49412792519713,0.544051835484276,1.30914329522593,-0.792087341133722,-0.722280904207048,1.26120214266904,0.502470775949753,-0.570229585150003,-0.498504297140102,1.12977758044143,0.424535919891497,1.95101003424631
naive.cytotoxic7673,-4.23179341901776,2.80756122883955,-2.1610093240296,-0.263983153231761,2.2882301411865,2.7145501722927,0.659501726221336,-1.25010075736201,3.75580083076025,-0.479816440338869,-0.802698191390709,0.104912699049909,0.853263044556843,0.529508218991701,0.910706168437737,0.393986966588531,-0.36162039114611,-0.361381175963654,-0.210478055364363,1.03815049637303,1.28468486869677,0.608801883263772
naive.cytotoxic2350,-2.78387368039,3.09110387189879,-2.31293013378261,-1.7062918169051,1.41423282335687,1.68108362093331,0.143030862294536,-1.22358035036934,1.13611013593316,0.139941011522319,-0.140035656297387,0.947252146566206,-0.299164185102665,0.678930426552714,0.0175358499133772,0.0283696456924527,-0.21972489640659,-0.493422161685415,-0.505041122437835,0.475922173149936,0.393133704512857,-0.33013373996911
naive.cytotoxic7778,-3.20471275259623,2.41414853076879,-2.55709090513674,-0.40929623391496,4.56409449860869,2.92144201370806,-1.11446460368502,-1.63142301882712,4.82906966745503,-1.19517062943964,0.55365940719172,0.623882677318644,0.889348864451416,-0.801693522501117,0.0111509955938592,0.757658244313983,-0.231701949958211,0.611393597108038,-0.00119949460033575,-1.27488229173951,0.0731707557426402,0.474105638470653
naive.cytotoxic6468,-2.33073702961439,2.96535089677546,-1.5890416119918,-0.492624911969454,0.780214377973575,0.32338921490051,-0.390638294466903,-0.580228107537221,0.45210158392502,0.488606534557854,0.775706208236194,0.313784084312471,-0.582978197893904,-0.440997250180966,-0.701374776772756,0.340885324853649,-0.00406783653579263,1.07995450058181,0.312033366081526,-0.068976406456627,-0.143350038443647,-0.260045532495688
naive.cytotoxic8708,-4.09490203659392,2.9109903340372,-1.83357426111912,-2.07871991488044,2.32942838551214,2.11973084997245,0.251924623921903,0.207253657140602,0.28272610271765,-0.742218066084632,-0.554661345190164,-0.0927849470567365,1.38829641066954,0.221219805500379,-0.0699846606470584,-1.31851820267049,0.958411985476249,0.252492372235801,0.504108333684378,0.180499779059372,0.373149777879761,0.102808746039916
naive.cytotoxic4581,-2.94048106766557,1.94822405212439,-2.15674852646708,-1.29578322892793,2.88003867477519,2.49439927129174,-0.688572296779963,-1.67965495801738,3.00113307945296,0.000855037995185447,0.921401546610219,-0.174503271867115,0.174178542020089,-0.466136426178089,0.360544194661522,0.264670966326753,0.664652324187131,-1.21703245163453,1.19296311077083,1.09732538322818,-1.14190198029349,-0.155272083180082
naive.cytotoxic9778,-3.46861076748762,3.10024157860163,-2.01571513080252,-0.606124660735109,2.59004929877535,4.0500570123727,-0.613814433177306,-1.13966579566991,0.498372283430269,-0.865020450804687,1.39199992855551,0.784727471223953,0.151902522225082,0.00303583509465707,0.162215750481441,-0.787723895300422,1.69299936293367,-0.582387667395408,-0.0390684633362145,1.98395161447388,1.42590702446667,0.49228132311682
naive.cytotoxic2909,-3.39609515571276,-1.76386722479884,-1.54928689765831,-0.0464632725940542,-0.85865972339858,-1.53799871195767,0.699640837256963,-0.508341159308239,1.83171334320446,-1.05878664132796,-1.45717353069355,1.51870672399548,0.261307170710989,-1.37602800121329,1.63653227996984,-0.754693706644702,0.038459587363614,-1.70385071253913,0.128083100618251,0.716367145250792,0.574025299079841,-0.66361888240744
naive.cytotoxic10366,-3.36781062489554,2.21779203769465,-2.0106668023517,-2.05085265859001,2.30809969106055,3.24837929721471,-0.72396802719274,-0.349682438973709,1.63298567893381,0.964028160272621,2.03076283452471,2.06870706192836,1.80791282196832,1.57643900710379,1.24026013921493,-0.581883493899159,0.902494749927161,0.122923089931322,0.606404265923302,1.56116379601374,0.557612411608716,-0.0794089516924541
naive.cytotoxic8092,-4.3859453669761,2.46394928559671,-2.70776052139659,-1.36789132066549,1.76279595758785,1.95403230597787,0.803259838964466,-1.19943430784382,1.02108375830213,-0.270292287116302,-0.854502011649147,0.471569432204029,-0.72978516504475,-0.334276189086561,1.17376577785347,0.0185208049473672,-1.01271245750825,-1.86234959236013,0.925927091245377,-0.277680736207887,-0.0955171731314195,-0.591647398059993
naive.cytotoxic10721,-3.11616252979333,2.93404381761726,-2.69959099676246,-1.53488853654145,2.34661242735821,1.00525651384867,-0.848435929425577,-0.493662292234324,0.375999387831449,0.530392945181895,0.0600757662670164,-0.104287369513914,0.367558201740359,0.248449661334766,0.0338449439075778,-0.0760066997855026,0.437004170905354,-0.305751519133174,0.668069079488263,-0.326649654653513,-0.333366667701372,-0.37672917830353
naive.cytotoxic4328,-3.35552257022024,2.82990311894202,-1.95358964696289,-2.19982456349509,3.56912428355069,3.65361411781643,-0.904027621977398,-1.52095185729263,2.7373634636844,-0.181902420762679,1.92255850836231,1.97030517407832,1.07510421612527,1.12795241078703,0.833312548854849,0.761809727719309,-0.202733555337603,1.01597738056432,1.22697769694703,-0.872955349296875,1.20956921353749,0.617778543078373
naive.cytotoxic7193,-3.34788376778791,2.68389624185157,-2.60301037976076,-1.48538291917338,2.63672945343736,3.61881856059823,-0.198457344740997,-0.14675728722959,1.98695594825141,-0.314290729616724,0.745598578039186,0.308418363277085,-0.03974629266047,-0.83440317300544,0.392944633228777,-1.21622368944888,0.371374354649592,-0.665625184382062,0.729103649341564,1.50661368941532,0.191398328308193,1.17152280813434
naive.cytotoxic389,-3.20510906136923,3.62121528772467,-2.83053838799625,-1.20485827445477,3.92651003007953,6.21643036168629,-0.00776838055514889,-3.36303750076547,5.38025463011748,1.29971402591552,3.02586317140275,-0.116055567661834,0.891147991302112,0.72535058247792,0.763827796672705,-0.88491273401285,-1.84381621913217,1.67721822292081,0.349741795970449,1.47232591127648,1.18909468325366,0.347866858582777
naive.cytotoxic7573,-3.66568327796612,2.81927657778173,-1.93200771827673,-0.518171233206149,1.3551839635478,1.80638196341075,-0.946534484447414,-0.985332013853606,2.07823942607153,-0.975207699053881,0.493400907577817,0.478822039305249,0.116082145141929,-0.325483014200477,0.549868124357631,-0.204009876416771,0.176547659635979,0.715951294190886,0.53432689177113,-0.0333878620493098,-0.56583501234883,-0.86711922291826
naive.cytotoxic47,-3.00877380164549,3.11722305807187,-2.85567650374129,-2.74502101254108,3.23576331122974,3.28554474358969,-1.00611583337943,-1.15875097194221,2.0646797693426,-0.407296447475056,1.85369571682014,0.802834228958012,1.9899055404009,-0.125079976425974,1.78241918100129,-0.230886950110503,-0.086544601579824,0.718139901447064,1.90408160387301,0.120502252874782,0.189682710780706,0.229130173877556
naive.cytotoxic6750,-2.62996610682666,3.55520376593412,-2.75781439359443,-2.57289068378757,2.1438253408648,2.33005314288075,-0.34721223364539,-0.205051757692239,2.08255496765029,-0.355247989267329,1.46220856609964,0.253198676807779,1.34625837476606,0.452082315581484,0.175288353276244,0.248084060393978,0.366610018968763,-1.20400625637466,0.479514992195197,-0.2270838860942,0.324765878588026,-0.0310563298328968
naive.cytotoxic3282,-3.99006989343959,3.14415071447598,-2.26598899820361,-0.958209047821131,3.49018891634144,3.48319159015389,-0.751340018037284,-0.914092956744105,1.92997598246059,-0.458836761774848,2.50522303850807,0.370221394095364,0.847791476378374,-1.35934950076058,-0.63110403932885,1.40797308212747,-0.540107090413724,-1.00235769438154,1.02153710191821,1.63924393120866,0.293200125416247,0.489615997570218
naive.cytotoxic7136,-3.42081878197266,3.63310601149666,-1.8709423753497,-1.1288172002868,1.46992769382934,2.74757040596775,-0.879048171263965,-0.476288351807278,1.95873526466143,0.127869393943249,1.4784486250222,0.456308186788783,0.450618853340813,-0.210832711318037,1.18435952452011,-0.899824192136091,-0.37759588170229,-0.765069901620587,0.367925861965363,0.389905234464968,0.26745688310612,0.0417275924165474
naive.cytotoxic10835,-2.59501353353485,2.91017150529598,-1.94240855407622,-0.743787259300829,2.02844827171478,1.32282821828682,-1.0512838711764,-0.594666054581442,0.152159237526801,0.588382807259725,-1.41207478445632,0.396781831362107,-0.054088899803533,-0.649798300544125,0.690396898469348,-0.310165358903918,0.288189218385951,0.607884715872883,0.2833432558281,0.377076070826034,0.37029842909121,-0.841384786311989
naive.cytotoxic6699,-3.34446122649648,3.12737198990008,-2.66590938082143,-1.26040713279579,3.21464799141554,4.50465197809995,-0.344316609819532,-1.5201114548143,1.32192117923337,0.283872057958914,1.10123746877556,1.16057109372126,-0.849045309191304,-1.15798089597433,0.377970792671511,1.18599361045192,0.273401543030043,-1.06217452299752,0.252241856971762,0.356398658942986,0.174944987120544,0.922089054629712
naive.cytotoxic9337,-3.48161157585618,2.94405719116681,-1.64217833019032,-3.55424259773798,1.57303061238309,-0.0799337704908506,-0.160111063701357,0.312769331893357,-0.379544348290535,0.21146948634819,-0.322328617821997,0.0105734800714078,0.946154456316647,1.12189934216856,-0.0555072869263577,-0.881977127806788,-0.126880465073349,-0.132734890601129,0.354162770241989,-0.269568217356283,0.404802823585032,0.126278190745958
naive.cytotoxic3512,-2.78301867052898,2.82249277016469,-1.84553420853078,-1.41571984860736,2.65926277406096,2.83316998056625,-1.67118466784813,-1.28180633251301,1.56226592239449,0.961025423722226,1.8979701909986,0.686198857772011,0.114921303643596,-0.0196222751335701,0.611369693380696,0.893690640297942,-0.404777171823564,0.041658116227854,0.225531791224127,0.428376415498116,0.386230357189034,-0.902042151004322
naive.cytotoxic10373,-2.92513680839113,3.02886492779711,-2.49856380706289,-3.26872543908464,3.17493943832457,2.39130241728238,-0.195357693152625,-1.35822486441905,0.889927503403652,0.324124977190798,1.77118138313017,1.63007648629423,0.360113809432473,0.384095494353297,0.888911403369269,-0.326958164798319,-0.648326328080525,-0.563680456771125,0.201864245798777,0.724189615175086,0.500807526690219,-0.421025104661157
naive.cytotoxic9989,-3.72797986740222,2.93346795645928,-2.54952885367689,-0.676514192455873,2.47512107451712,2.88190464052437,-0.493343381757136,-0.999840089680533,2.08123726229961,0.297357287539804,1.1944911658954,0.754652163646302,-0.678660746495965,-0.381578044329639,-0.143881322354471,0.773258624042302,1.30040170620252,0.013654644998255,0.220442924941366,0.663151994761067,0.806683665599421,0.117638716986158
naive.cytotoxic11700,-3.36808857156841,3.62622232895467,-2.91248882969013,-1.81015168866318,2.31894704718789,3.31543287182068,-0.55029030958374,-1.21309302018564,1.94862964295686,0.734872385409766,1.11685073392235,-0.223931064330877,0.371485915614799,0.424916160879236,0.0653060871959432,-0.865882485926017,-0.693711901324945,0.763153166557176,1.13302775768012,0.0735666864131079,-0.124915798615568,-0.429224106366661
naive.cytotoxic843,-3.07846612688743,3.87452732684785,-2.25466455385057,-3.56119881983028,2.53712763889887,1.53184877818494,-0.158549783303713,-0.222607377738174,0.125810197379151,-0.0335507942544013,0.0309256673406362,-0.190851721425213,0.26299326773276,0.066458631875843,0.576258071914041,-0.121418351366447,0.0210676560607471,-1.42339882725847,0.44795979357666,-0.1817395180002,0.147333216160024,0.745256407971483
naive.cytotoxic7287,-3.29007152228323,1.70944827854721,-2.58034679571178,0.328791931547225,3.22694099126046,4.69045776009391,-0.643395724496463,-0.801227166500652,3.98093208190905,-1.40495088846822,2.44466613087977,0.35404002668459,0.231887712698764,1.15620084410262,0.972893691189876,1.3519025934832,1.04100016417062,0.752885043061251,1.84049594527019,0.286904670385913,0.329938938318574,0.831200577505401
naive.cytotoxic5965,-2.83001919922533,3.2160283845031,-1.63920043073258,-1.96713786350787,2.32688301192905,1.65047263270953,-0.24701065125777,-0.373611035314545,2.67072946581944,0.819533773306827,0.389388110514705,0.84181398902839,0.285075172618436,0.719442492112116,0.560827535691516,-0.615083182095388,0.527586828525866,1.11400085604401,1.13129547637462,-0.136930806548207,-1.51429454055305,0.837198534960745
naive.cytotoxic770,-2.67995599545309,3.29994305210945,-2.32255632582585,-1.77946922118457,3.05339617068983,1.94938116463147,-0.543104960999038,-1.19690495664884,3.43189329317386,-0.859188007450999,-0.17911178842282,0.190196205337609,1.16707503286338,0.932508451296604,-0.0372568752938713,0.194521283544438,0.601297329639841,0.0886152056787508,1.04701964949505,-0.164301945753748,-1.01832494427502,0.39824404459357
naive.cytotoxic2618,-4.08396193905834,2.48672844390933,-2.17237233906851,-2.02266278534316,1.9555474085458,2.27611039574505,-0.789357420128827,-0.48346728713037,0.968113869212436,-0.181519221609179,1.78731494479522,0.287950705265539,0.915400711018705,0.459634597437599,1.33511058714477,-1.02435159544961,0.298872411810249,-0.62581317311809,0.599625532220165,1.32682379482418,-0.1970445327743,-0.382670186716191
naive.cytotoxic6789,-3.64264270603874,2.37257106723326,-2.52141442252455,-2.02497968036615,2.11947623531948,2.02691873853487,-0.619299462625322,-1.038680131398,2.02853645409952,-0.242846304109812,0.902520195071935,1.38845412337027,0.230344533360007,0.152690852060622,0.491217325211926,-0.4061514141585,-0.261129202431335,0.728835953176895,-0.0225050039995084,0.250977594091353,0.298283965642899,0.00292728423726904
naive.cytotoxic4229,-3.03416252755602,3.37937819558881,-2.77145527911623,-2.30499297836498,2.38018423799457,0.810638274925323,-0.357962414952843,-0.620849440523005,0.4137630363184,0.247457504230094,0.158637536956268,0.356938324495278,0.419510061750346,0.731390262033381,-1.10341678841431,-0.653307658163642,-0.678963135890988,-0.131328727930893,0.307300143710557,-0.0222015034956066,-0.435272201329399,-0.524757615333006
naive.cytotoxic11030,-3.79710727526906,2.32534109139134,-2.02876714642287,-0.822581221899112,2.26493545138528,3.37326773412822,0.676340126674019,-2.48279367678778,2.44081788814882,-0.0853672859965258,1.25940729051065,0.189123854454836,0.405051774134228,0.333684824254763,-0.651168272886519,0.964247726246053,0.154949315515527,0.45201755151088,-1.39190791400475,1.28834791098897,1.43981984708625,-0.376302700840004
naive.cytotoxic660,-2.41018628582332,2.52642982310612,-1.56949750622353,-0.0513532249279015,1.40149446304561,2.78413413180004,-0.0617953434469158,-2.21683253269339,2.69552603064263,-0.715074767656943,1.52103850899705,1.41036290451795,-0.266321194662458,-1.83642640611328,0.0281225363005065,-0.546417866728218,1.62004398680998,0.821361743863111,0.110068172668582,0.918987013431287,1.27158641386194,-0.601812910909996
naive.cytotoxic4,-3.59838491724141,2.27408235573491,-1.78719845090357,0.582125992891282,2.90690645534992,4.65607902425386,-1.8879543439906,-0.619579532089437,3.62542292153289,-0.292116457445251,2.96397596379231,0.882214343132637,-2.38850902923651,-2.12923749412832,1.38371622881913,1.42650357211321,-0.407577935414669,0.889425905969878,-0.819688678069053,-0.372300273057136,1.72318286226774,-0.0258603746042312
naive.cytotoxic3385,-2.92236914058086,3.55814456521871,-2.98986062962296,-2.04502018993006,1.79972312554483,1.53776920977626,0.275960191823783,-0.807848494346863,-0.360471887374023,0.236715283249857,-0.256530611243575,-0.271198536998812,1.15210124841423,0.642377737333205,-0.29147684664712,-0.498240775193205,0.06317969412611,0.231683886792384,1.29246139716327,0.163247824486951,0.0697532392055138,0.529445881747287
naive.cytotoxic2536,-2.44306844874694,2.85580431940635,-2.61017634718135,-1.92967134680608,2.33139791984288,0.651997200128232,0.090250434843045,-0.487293966124521,-1.38060647659615,0.440978981397207,0.880483539387939,1.08525095808751,0.303595335156116,0.52337151993141,-0.629961512880133,0.655568578319424,-0.0502773951421245,-0.514301745529492,0.919348269282854,-0.144474994949429,1.52119302409729,-0.929486939959014
naive.cytotoxic8035,-3.36357271308646,1.49627199846255,-2.47944177595391,0.13491946958995,2.21282705612508,1.46165464355492,-1.29231694637735,-1.28647505790882,0.841256207026001,-1.11895074467072,1.51963500267117,0.162547647187917,0.779320160124847,-1.82567297256127,0.679389285341275,1.89704327871721,1.17008731740261,0.702215136602787,1.1338147273095,-0.668180038009013,1.11909132246523,0.350092440369165
naive.cytotoxic10091,-3.05986091102704,1.92958795247147,-2.81617554105754,0.233854935822755,0.464121398022975,0.805830126049079,-0.126070877495548,-0.418369745091662,0.922797534956549,0.494281203881665,-0.409965133028045,1.21689401268572,-0.0634073588393818,-0.907514369439436,-0.248282201145425,-0.473582752935722,0.295271516102081,1.39584924538898,-1.33085169240425,0.463085824287318,1.14874423243158,-0.265647495869645
naive.cytotoxic349,-3.69586058656616,2.58694638145027,-2.28682835143195,-1.81218903232385,3.03478804815947,3.35800011194589,-0.392644879865595,-2.13870873896299,4.49541106021659,-0.0928680147931004,2.51330611389673,1.11175839392556,-0.37096140387295,-0.505889697107961,0.240376842348259,0.639313729231974,-0.369134972093627,-0.67185176765117,0.520750500010462,0.671236825167869,-0.480559297926804,1.71307440689359
naive.cytotoxic8184,-3.59920813487266,3.54155313469395,-1.44707060774566,-0.221431699540211,4.45656013882365,-0.765199259819748,-0.6640845974698,1.65477844246521,-0.268328398818561,-0.27022617667486,-0.410313938145792,-0.483087985509035,1.41268705551536,1.25288618396532,-0.360413546398835,0.196224366881582,0.799784812440479,0.193028854923424,-0.0219697409402849,-1.10008575384809,0.209708372737032,0.129406552410343
naive.cytotoxic1945,-1.89099980778327,3.5044643731108,-2.60569602129112,-0.28154453601862,1.53028960954831,2.12432779030755,-0.55028116690798,-0.807096379963713,1.64556925633304,-0.188935866059543,2.27987542714046,-0.189135413140319,-0.641465461331702,1.02487626280518,-0.953417142669763,-2.11588712956161,-0.472277795362758,0.763215745857941,2.15077166038108,0.267108855653208,2.02290841733295,0.254326877287593
naive.cytotoxic9157,-2.15525131867258,3.02461108564847,-2.077590993894,-1.81968754302125,2.2934989412966,0.45943393232031,-0.277263399391313,-0.235360387238953,0.361370393133501,-0.248324840820166,0.15279204756227,-1.2343662911877,1.89051182312694,-1.7362569574627,-0.695407772198083,-0.172162448835688,-1.07146588586801,0.502913957017372,0.0147458165005316,0.430744637872582,-0.450724884283198,-0.426017761669495
naive.cytotoxic1701,-3.34733874323323,2.97949972097094,-2.69320909699848,-1.76993054374373,1.66381791194776,2.34429086573555,-0.310529550752236,-0.57865558402632,1.43401340029743,-0.446417615910896,0.629146574314032,0.559077075699257,-0.630201365242926,-0.054808493987778,-0.187263902678698,-0.392374964502432,-0.175060041028611,-0.950989212172702,1.07456958080963,-1.0004281706567,-1.22562691250287,-0.507623155930175
naive.cytotoxic7886,-3.15852617927841,2.80879536798036,-2.69613372749739,0.274362325909372,1.50862446177497,2.60603468564429,-0.664121793047654,-0.103634764240009,2.51093847420338,-0.0394566241823914,1.81349655200688,-1.75045626020779,-0.61364467996856,-0.178263061123071,0.563699902984859,0.83768088784241,0.670838979370582,-0.299350062957825,0.61086852084966,0.22646473432043,2.03631382699435,-1.61936261683836
naive.cytotoxic6067,-2.89233497761873,3.30231688516935,-2.30526445344193,-1.42777935267037,2.72853657851398,1.30975965320346,-0.00861308656276708,0.163678456029284,1.38623337705947,-0.549991834453638,0.0317796414536873,0.160200539781412,-0.593279256325217,0.0797977508147374,0.912988943186914,-0.0395708348114995,-0.0533707245129415,-1.06776480388328,-0.055209572020218,0.274476780161663,0.156759315554877,-0.94777770305301
naive.cytotoxic8220,-2.96859624229966,3.14871456198361,-2.70543087505798,-2.56432538797572,2.00968037090533,0.754735952227991,-0.0343570189272907,-0.168454768889293,1.11910551756462,-0.0639598912082556,0.176845273531404,0.232549107240057,0.211357115429174,0.517676040534807,0.323707048713169,-0.0521859919353166,-0.914959097044098,0.0719478411602689,0.707746910481612,-0.420991488186147,0.0155614605785063,0.949637512890704
naive.cytotoxic3084,-3.2116061258028,3.07574257124308,-2.05080281967298,-2.70522583477253,2.06618564618193,1.88095184209518,-0.214226561362558,-0.636476876984184,0.983021148739328,-1.24241178315246,1.37894713577222,-0.241965743336476,0.74187185498174,1.04653741880543,-0.129881308728073,0.635378759538892,0.34067106582891,0.0839286718068747,0.412758049589782,-0.256018085400294,-0.344627154551236,0.403954309061012
naive.cytotoxic5897,-3.60834392805966,2.3890945705294,-2.14788287503222,0.32730025435942,3.76591929646955,4.09138465231682,-1.02879434942075,-1.50148322448957,2.04501966130215,1.86976855803323,1.81901789552857,0.236477818161067,1.45034460228751,-0.105947610048647,-0.157388494621642,0.610419621995275,-0.438418435043429,0.931274963988162,-0.597335413441273,-0.27873860537453,-0.454560209977544,-2.11694512291145
naive.cytotoxic9586,-3.61108834268621,3.09291296874803,-3.03295725228671,0.14221675715702,3.17527447947275,2.97973471857008,0.4852800449468,-1.55953607683034,2.61376814266502,0.586793019592691,2.06014890268774,-0.736805588411429,-0.435636879090671,-0.818504432846488,0.586328253838947,1.72471906796176,-0.617909504759823,-0.196455805429641,0.0586479689237808,-0.0447823615589853,-0.39958412438695,1.33450401951743
naive.cytotoxic2095,-2.60520494363419,3.04729956376234,-3.24953999821902,-1.94913630524323,2.5605006102896,2.69284705389236,-1.40484447339202,-1.07105249117113,3.96045331413956,-1.30622236709052,1.50381121230836,0.171646578264308,0.625466138014558,0.705547469463075,-0.127107155013487,0.419346464835653,0.80692698526249,0.693921735638413,-0.220945916853755,0.623489941128009,0.0333309073327876,1.17456884966615
naive.cytotoxic10077,-3.91150873855802,3.11549945142885,-2.43600726131895,-1.22739869513309,2.04033510858804,0.885139528515014,-0.998643231764363,-1.17616436774466,1.57027768971876,0.250944735321889,1.39342621365847,0.389437893698748,1.40935260257113,0.542371600980071,1.13543264723377,0.0685909406196622,0.157218294845348,-1.14440053393432,-0.468336455007176,-0.406277110154986,0.889828636982039,0.160400237390376
naive.cytotoxic1282,-3.15422840107274,2.59685190876474,-2.81797016172512,-0.198040804182335,3.0246898176698,3.48931289389026,-2.65193424466328,-2.1067380352019,5.61957698946705,-0.837888757064265,1.13339917565807,0.924459886420371,0.276074179305785,0.896469985850142,-0.0256849597404689,0.245527185152355,-0.23361244168,0.687109636612135,0.654991887537441,-0.419784840580155,1.44309453372154,-0.00449837826356828
naive.cytotoxic10154,-4.26796088115023,2.27848088056559,-2.53333394594689,-0.787493080397901,4.01331875385135,5.24777538146362,-0.860022638503321,-2.92726370645288,4.24067515421018,0.191305561762503,4.03567344142767,1.6900828638348,0.0700292366087258,-1.2199516689312,1.65868887141729,-0.669109872576088,-1.61047758125862,2.01052100790578,0.0520732125717282,-0.455698877675024,-1.10835412867699,-0.152783775255473
